onset	duration	condition	item	key	RT
[7]	7	photo_rep	0	1	3.803
[20]	7	belief_real	0	2	3.957
[33]	7	belief_rep	0	0	0.0
[46]	7	belief_rep	0	0	0.0
[59]	7	belief_rep	0	0	0.0
[72]	7	belief_real	0	2	3.509
[85]	7	belief_real	0	0	0.0
[98]	7	photo_rep	0	0	0.0
