onset	duration	condition	item	key	RT
[7]	7	belief_rep	0	0	0.0
[20]	7	belief_rep	0	2	3.143
[33]	7	belief_real	0	1	3.074
[46]	7	photo_rep	0	0	0.0
[59]	7	photo_rep	0	2	3.418
[72]	7	belief_real	0	0	0.0
[85]	7	belief_real	0	1	3.953
[98]	7	belief_rep	0	0	0.0
