onset	duration	condition	item	key	RT
[7]	7	belief_rep	0	0	0.0
[20]	7	photo_rep	0	0	0.0
[33]	7	belief_rep	0	0	0.0
[46]	7	belief_real	0	0	0.0
[59]	7	belief_real	0	0	0.0
[72]	7	belief_rep	0	0	0.0
[85]	7	photo_rep	0	0	0.0
[98]	7	belief_real	0	0	0.0
