onset	duration	condition	item	key	RT
[7]	7	belief_rep	0	2	1.633
[20]	7	photo_rep	0	2	1.747
[33]	7	belief_rep	0	1	1.508
[46]	7	belief_real	0	1	2.467
[59]	7	belief_real	0	2	1.707
[72]	7	belief_rep	0	2	1.732
[85]	7	photo_rep	0	2	1.61
[98]	7	belief_real	0	2	2.363
