onset	duration	condition	item	key	RT
[7]	7	photo_rep	0	0	0.0
[20]	7	belief_real	0	1	1.771
[33]	7	belief_rep	0	1	1.875
[46]	7	belief_rep	0	1	1.483
[59]	7	belief_rep	0	2	1.18
[72]	7	belief_real	0	1	1.626
[85]	7	belief_real	0	2	1.402
[98]	7	photo_rep	0	1	1.386
