onset	duration	condition	item	key	RT
[7]	7	belief_real	0	1	3.452
[20]	7	belief_rep	0	1	2.36
[33]	7	photo_rep	0	2	2.256
[46]	7	belief_rep	0	2	3.504
[59]	7	belief_real	0	2	2.664
[72]	7	photo_rep	0	2	1.912
[85]	7	belief_rep	0	0	0.0
[98]	7	belief_real	0	2	3.568
