onset	duration	condition	item	key	RT
[7]	7	belief_rep	0	0	0.0
[20]	7	belief_rep	0	2	3.705
[33]	7	belief_real	0	1	1.937
[46]	7	photo_rep	0	1	2.617
[59]	7	photo_rep	0	1	2.473
[72]	7	belief_real	0	0	0.0
[85]	7	belief_real	0	0	0.0
[98]	7	belief_rep	0	0	0.0
