onset	duration	condition	item	key	RT
[7]	7	belief_rep	0	2	3.567
[20]	7	photo_rep	0	0	0.0
[33]	7	belief_rep	0	1	3.042
[46]	7	belief_real	0	0	0.0
[59]	7	belief_real	0	2	3.433
[72]	7	belief_rep	0	2	3.209
[85]	7	photo_rep	0	2	2.753
[98]	7	belief_real	0	2	3.962
