onset	duration	condition	item	key	RT
[7]	7	belief_real	0	2	2.348
[20]	7	belief_rep	0	1	3.215
[33]	7	photo_rep	0	2	3.359
[46]	7	belief_rep	0	2	3.319
[59]	7	belief_real	0	2	2.832
[72]	7	photo_rep	0	2	2.134
[85]	7	belief_rep	0	2	3.543
[98]	7	belief_real	0	2	3.622
