onset	duration	condition	item	key	RT
[7]	7	belief_rep	0	0	0.0
[20]	7	photo_rep	0	2	3.969
[33]	7	belief_rep	0	1	2.215
[46]	7	belief_real	0	1	2.895
[59]	7	belief_real	0	2	2.75
[72]	7	belief_rep	0	2	3.444
[85]	7	photo_rep	0	1	3.76
[98]	7	belief_real	0	0	0.0
