onset	duration	condition	item	key	RT
[7]	7	belief_real	0	0	0.0
[20]	7	belief_rep	0	1	2.845
[33]	7	photo_rep	0	2	1.962
[46]	7	belief_rep	0	2	2.842
[59]	7	belief_real	0	2	2.458
[72]	7	photo_rep	0	2	2.158
[85]	7	belief_rep	0	2	2.868
[98]	7	belief_real	0	2	3.545
