onset	duration	condition	item	key	RT
[7]	7	photo_rep	0	1	3.117
[20]	7	belief_real	0	0	0.0
[33]	7	belief_rep	0	1	2.379
[46]	7	belief_rep	0	1	2.363
[59]	7	belief_rep	0	2	2.876
[72]	7	belief_real	0	1	2.851
[85]	7	belief_real	0	2	3.107
[98]	7	photo_rep	0	1	2.715
