onset	duration	condition	item	key	RT
[7]	7	photo_rep	0	1	2.333
[20]	7	belief_real	0	2	2.273
[33]	7	belief_rep	0	1	1.929
[46]	7	belief_rep	0	2	2.708
[59]	7	belief_rep	0	1	2.721
[72]	7	belief_real	0	1	2.065
[85]	7	belief_real	0	1	3.153
[98]	7	photo_rep	0	1	2.624
