onset	duration	condition	item	key	RT
[7]	7	belief_rep	0	2	2.311
[20]	7	belief_rep	0	1	3.261
[33]	7	belief_real	0	2	2.027
[46]	7	photo_rep	0	1	2.684
[59]	7	photo_rep	0	1	3.283
[72]	7	belief_real	0	1	1.662
[85]	7	belief_real	0	1	2.437
[98]	7	belief_rep	0	1	3.051
