onset	duration	condition	item	key	RT
[7]	7	belief_real	0	2	2.467
[20]	7	belief_rep	0	2	2.489
[33]	7	photo_rep	0	2	2.082
[46]	7	belief_rep	0	2	3.762
[59]	7	belief_real	0	2	3.376
[72]	7	photo_rep	0	2	2.393
[85]	7	belief_rep	0	1	1.88
[98]	7	belief_real	0	1	2.889
