onset	duration	condition	item	key	RT
[7]	7	belief_real	0	1	3.184
[20]	7	belief_rep	0	1	3.821
[33]	7	photo_rep	0	0	0.0
[46]	7	belief_rep	0	2	2.535
[59]	7	belief_real	0	2	2.248
[72]	7	photo_rep	0	2	1.813
[85]	7	belief_rep	0	2	3.965
[98]	7	belief_real	0	0	0.0
