onset	duration	condition	item	key	RT
[7]	7	belief_real	0	1	2.193
[20]	7	belief_rep	0	0	0.0
[33]	7	photo_rep	0	2	1.498
[46]	7	belief_rep	0	2	2.048
[59]	7	belief_real	0	2	1.928
[72]	7	photo_rep	0	2	2.137
[85]	7	belief_rep	0	2	2.607
[98]	7	belief_real	0	2	3.321
