onset	duration	condition	item	key	RT
[7]	7	photo_rep	0	1	2.97
[20]	7	belief_real	0	1	3.522
[33]	7	belief_rep	0	1	2.152
[46]	7	belief_rep	0	0	0.0
[59]	7	belief_rep	0	2	2.152
[72]	7	belief_real	0	0	0.0
[85]	7	belief_real	0	2	1.784
[98]	7	photo_rep	0	1	2.751
